numeric_id_1,numeric_id_2
41669,35595
41669,46296
41669,35389
41669,3110
41669,38219
41669,5338
41669,33455
41669,17150
41669,45783
41669,33434
41669,43950
41669,28961
41669,34882
41669,8379
41669,26502
41669,11296
41669,34236
41669,44571
41669,15155
41669,3604
41669,15202
41669,41163
41669,7047
41669,30173
41669,37638
41669,42573
41669,30800
41669,15896
41669,2440
41669,19709
41669,36808
41669,8158
41669,45073
32849,36414
32849,48214
24620,4774
156,3461
156,350
156,9620
156,35454
156,49490
156,29901
156,16457
156,5594
156,11735
156,25202
156,1170
156,13606
156,11149
156,26825
156,6994
156,20570
156,33534
156,25616
156,42203
156,8623
156,203
156,6923
156,27325
156,37693
156,10436
156,19177
156,9849
156,5617
156,11368
156,11553
156,17408
156,41809
156,15557
156,25951
156,46404
156,26033
156,26407
156,8928
156,48696
156,19772
156,4427
156,9754
156,18574
156,38758
156,6185
156,47642
156,9867
156,37377
156,49118
156,13458
156,43704
156,31755
156,28303
156,19212
156,3518
156,17628
156,45668
156,43466
156,27718
156,46227
156,16517
156,47470
156,6977
156,28569
156,31726
156,42467
156,28184
156,2943
156,1043
156,36969
156,31813
156,35126
156,15599
156,4859
156,22525
156,49880
156,24474
156,3911
156,5275
156,38499
156,3154
156,1631
156,7743
156,33200
156,42079
156,16727
156,13319
156,28890
156,34349
156,18642
156,40893
156,32611
156,34783
156,876
156,19845
156,47920
156,21003
156,27219
156,22958
156,35825
156,14497
156,20438
156,47972
156,22142
156,27814
156,16127
156,45644
156,27237
156,8440
156,42786
156,23849
156,22990
156,50244
156,38434
156,48926
156,32984
156,7385
156,2405
156,32852
156,4540
156,27277
156,12996
156,10722
156,344
156,4419
156,13002
156,43785
156,22392
156,12067
156,16968
156,33281
156,33479
156,45113
156,34637
156,36383
156,38893
156,6787
156,7231
156,31471
156,18328
156,16274
156,33150
156,36823
156,28704
156,26173
156,47592
156,25002
157,39944
157,20044
157,7988
157,45197
157,37725
157,24145
157,966
157,45031
157,10890
157,351
157,34436
157,31662
157,22959
157,27868
157,15365
157,16180
157,35633
157,47883
157,9013
157,22184
157,21339
157,4578
157,27150
157,14963
157,16056
158,42492
158,30669
158,21839
158,15342
158,30920
158,46095
158,16651
158,47803
158,42754
158,15928
158,34441
158,13715
158,47044
158,46541
158,18234
158,19072
158,264
158,1761
158,29008
158,30539
158,35801
158,14822
158,27051
158,5338
158,38110
159,39944
159,6189
159,30107
159,4976
159,36565
159,622
159,28494
159,32242
159,3875
159,7648
159,9973
159,28834
159,27868
159,34436
159,40537
159,9108
159,4361
159,30500
159,22767
159,2840
159,24170
159,49371
159,20163
159,2856
159,29421
159,23646
159,1865
159,10156
159,45012
160,43657
160,47596
160,12485
160,12846
160,33414
160,36232
160,40393
160,10220
160,33103
160,7073
160,21681
160,34475
160,9626
160,29570
160,28302
160,11346
160,21890
160,34893
160,8434
160,3062
160,22860
160,17590
160,47198
160,48438
160,8054
160,44254
160,4225
160,19168
160,41998
160,17984
160,6489
160,41230
160,28118
160,9642
160,40390
160,24216
160,20084
160,39147
160,19752
160,7675
160,3337
160,20166
160,21705
160,416
160,42900
160,9078
160,22475
160,44478
160,30360
160,39270
160,49956
160,44482
160,34914
160,31358
160,13455
160,1376
160,15509
160,45356
160,31363
160,22486
160,10853
160,40795
160,13644
160,7132
160,14629
160,14033
160,18212
160,12714
160,41052
160,15396
160,3116
160,43695
160,30921
160,18808
160,13016
160,6930
160,445
160,6970
160,15763
160,4274
160,12375
160,28366
160,10857
160,10484
160,12191
160,16892
160,42652
160,4186
160,49788
160,36498
160,1617
160,37674
160,6041
160,31213
160,20785
160,37430
160,9383
160,39909
160,45188
160,21197
160,43913
160,42892
160,10695
160,18452
160,47492
160,2007
160,34370
160,23132
160,15108
160,19043
160,44927
160,47913
160,22547
160,22952
160,36532
160,33020
160,48766
160,45093
160,7568
160,4313
160,21015
160,44047
160,33635
160,22766
160,48738
160,3188
160,25720
160,18870
160,50091
160,21813
160,3755
160,27814
160,44171
160,3405
160,22183
160,7342
160,3944
160,33650
160,20078
160,42536
160,16243
160,39586
160,21980
160,40269
160,4680
160,42543
160,43562
160,5124
160,13928
160,20462
160,39681
160,37010
160,33268
160,27460
160,34631
160,20658
160,48711
160,25556
160,46099
160,41745
160,18129
160,36578
160,4771
160,42972
160,37439
160,16971
160,35628
160,3613
160,7422
160,36054
160,42773
160,42727
160,47379
160,21252
160,10370
160,11892
160,49674
160,17735
160,22830
160,19336
160,22416
160,9606
160,46959
160,41726
160,7787
160,9609
160,9187
160,719
160,42561
160,11716
160,17854
160,35855
160,9814
160,25991
160,36407
160,20505
160,42591
160,43819
161,14616
161,18634
161,34623
161,6089
161,2568
161,13928
161,30526
161,36614
161,32141
161,39379
161,21731
161,5353
161,23533
161,25553
161,37784
161,1733
161,21252
161,49926
161,8635
161,26197
161,36353
161,21245
161,37439
161,8690
161,41998
161,23500
161,18322
161,45619
161,18511
161,13909
161,1799
161,20071
161,27821
161,50283
161,22486
161,46851
161,2317
161,31442
161,49956
161,45806
161,11722
161,1204
161,41516
162,16014
162,49303
162,15152
162,21085
162,22349
162,48345
162,18217
162,17168
162,46527
162,31055
162,30885
162,39600
162,34143
162,13293
162,34691
162,2073
162,16086
162,38850
162,1097
162,25780
162,25133
162,32762
162,1696
163,20044
163,2966
163,29011
163,16039
163,29663
163,41048
163,4635
163,27901
163,49506
163,45980
163,5615
163,44255
163,24775
163,8014
163,13951
163,17889
163,37085
163,23653
163,35637
163,23355
163,44199
163,27150
163,40061
163,10542
163,42415
163,20732
163,49578
163,17142
163,46604
163,50036
163,6891
163,19294
163,34398
163,49954
163,18932
163,48645
163,39216
163,2616
163,41719
164,29897
164,38067
164,21682
164,15922
164,48398
164,45512
164,24662
164,48233
164,33474
164,25009
164,4597
164,198
164,14387
164,31055
164,10186
164,40033
164,5923
164,1185
164,11699
164,38091
164,35481
164,33093
164,45965
164,45117
164,26771
164,2191
164,27934
164,49108
164,48488
164,16326
164,40200
164,40619
164,42235
164,39922
164,27546
164,48707
164,9080
164,6382
164,6200
164,24548
164,41458
164,14223
164,26934
164,35916
164,42261
164,13845
164,12679
164,14446
164,18411
164,31187
164,21177
164,15404
164,33176
164,50165
164,49371
164,46447
164,39205
164,40666
164,1241
164,25499
164,46956
164,43914
164,23523
164,48894
164,33005
164,11824
164,12401
164,48902
164,39595
164,6237
164,8329
164,35139
164,17120
164,45627
164,34187
164,42720
164,25727
164,49835
164,12595
164,4550
164,20440
164,34411
164,27231
164,24124
164,13348
164,3759
164,43758
164,38850
164,5327
164,33082
164,18288
164,40034
164,40609
164,35593
164,19293
164,8158
164,26693
164,21829
164,47120
164,29693
164,49012
164,43950
164,34226
164,10554
164,34423
164,43362
164,32052
164,16251
164,3604
164,50076
164,33354
164,23241
164,33918
164,30677
164,35024
164,34439
164,23976
164,11884
164,5152
164,38895
164,35638
164,2043
164,44629
164,20302
164,46350
164,19572
164,40884
164,12096
164,28794
164,23801
164,16812
164,39940
164,3045
165,16517
165,1605
165,37427
165,18539
16369,45658
16369,43508
16369,8826
16369,11583
16369,13256
16369,5350
16369,40793
16369,34217
16369,4071
16369,42289
16369,23239
16369,25895
16369,41270
16369,12585
16369,20519
16369,46524
16369,16606
16369,4735
16369,10805
16369,4560
16369,26624
16369,29772
16369,21200
16369,15942
16369,28116
16369,5004
16369,44575
16369,40076
16369,14347
16369,47988
16369,32027
16369,15797
16369,24030
16369,1944
16369,31677
16369,19390
16369,21934
16369,17031
16369,44619
16369,14603
16369,3941
16369,7978
16369,17166
16369,18722
16369,34657
16369,22143
16369,33252
16369,5338
16369,20692
16369,16806
16369,42699
16369,2453
16369,34620
167,26927
167,36413
167,24588
167,7480
167,48853
167,11534
167,8430
167,19945
167,43015
167,16115
167,21503
167,48936
167,26944
167,8437
167,2289
167,47197
167,12322
167,776
167,24607
167,35825
167,47202
167,6153
167,40713
167,15356
167,45526
167,7142
167,47353
167,26205
167,39079
167,43853
167,19177
167,48048
167,18373
167,12333
167,12492
167,5432
167,42313
167,18381
167,2310
167,19183
167,24451
167,13819
167,29577
167,36450
167,19191
167,7919
167,1586
167,15385
167,26227
167,23011
167,21529
167,48068
167,34919
167,26976
167,19989
167,10068
167,33371
167,17583
167,11586
167,35257
167,16872
167,7698
167,41470
167,20756
167,26235
167,27178
167,17628
167,43889
167,20762
167,14636
167,3887
167,33381
167,31767
167,34139
167,40650
167,38791
167,48090
167,47656
167,21555
167,3134
167,44730
167,14234
167,37349
167,44735
167,20018
167,40587
167,48099
167,13115
167,43085
167,39463
167,20783
167,13869
167,49429
167,21570
167,26261
167,47282
167,35754
167,7737
167,19557
167,3154
167,10677
167,23907
167,25504
167,13130
167,43915
167,16905
167,13132
167,34171
167,13320
167,48120
167,31025
167,18091
167,18673
167,15225
167,46340
167,10123
167,13137
167,32614
167,42470
167,28602
167,49775
167,18451
167,31815
167,45622
167,25520
167,5512
167,16208
167,49829
167,26561
167,36537
167,12874
167,39037
167,30234
167,50002
167,2390
167,8389
167,48151
167,6253
167,39041
167,19148
167,16227
167,40715
167,8440
167,7776
167,38210
167,39872
167,19181
167,20077
167,23948
167,10154
167,30170
167,38218
167,27067
167,22371
167,16237
167,36481
167,42938
167,16241
167,29430
167,10163
167,50220
167,43116
167,39063
167,7815
167,45666
167,46515
167,137
167,41527
167,13934
167,39897
167,25553
167,1686
167,5554
167,1687
167,13682
167,36576
167,41539
167,35275
167,4419
167,30055
167,27090
167,39085
167,42356
167,13944
167,32672
167,16602
167,21656
167,39918
167,48201
167,33591
167,33346
167,34244
167,14748
167,37206
167,7821
167,9717
167,26350
167,11709
167,13960
167,39099
167,40771
167,38431
167,48213
167,24707
167,46709
167,21670
167,19342
167,15120
167,37467
167,4000
167,32090
167,11722
167,43397
167,13220
167,49062
167,48459
167,47217
167,38285
167,28684
167,43219
167,4784
167,23066
167,21682
167,45677
167,13980
167,19575
167,29724
167,42391
167,28689
167,5598
167,3272
167,41584
167,3275
167,35869
167,28692
167,49078
167,20149
167,34769
167,24796
167,20863
167,4031
167,14793
167,12507
167,40811
167,14795
167,45736
167,986
167,15548
167,19382
167,39146
167,12214
167,24810
167,46404
167,7871
167,10984
167,12520
167,7104
167,35891
167,49886
167,18571
167,14014
167,30414
167,29535
167,19772
167,32194
167,45748
167,27145
167,4451
167,36660
167,10261
167,573
167,1409
167,2956
167,32802
167,13570
167,42432
167,49118
167,14876
167,16329
167,10312
167,39170
167,237
167,31602
167,20957
167,26424
167,43482
167,19410
167,37516
167,43272
167,6385
167,3029
167,10378
167,5649
167,5276
167,27718
167,47462
167,31187
167,27173
167,42457
167,8689
167,15588
167,28658
167,20201
167,29581
167,34131
167,12084
167,20969
167,30689
167,12953
167,35121
167,44947
167,20974
167,1071
167,10292
167,14850
167,24500
167,40876
167,14856
167,35131
167,8706
167,10006
167,19842
167,32791
167,40800
167,11733
167,38692
167,17847
167,28406
167,44020
167,18540
167,36459
167,42491
167,44136
167,39227
167,21779
167,15620
167,33615
167,28270
167,40838
167,28004
167,41247
167,21783
167,43320
167,3382
167,38404
167,31242
167,37573
167,50025
167,40900
167,13332
167,24909
167,4134
167,4922
167,40769
167,28798
167,48356
167,27228
167,13343
167,14448
167,2598
167,24983
167,34399
167,14107
167,6456
167,14905
167,29650
167,7978
167,17898
167,4152
167,300
167,33649
167,26488
167,49213
167,31483
167,14911
167,35191
167,1104
167,8391
167,27247
167,32044
167,30563
167,21832
167,17154
167,31269
167,46067
167,28827
167,47495
167,32868
167,3429
167,49231
167,36807
167,40113
167,14932
167,34433
167,43369
167,29506
167,50083
167,40971
167,3759
167,42570
167,8800
167,28386
167,9599
167,25190
167,11121
167,33243
167,14211
167,3452
167,38347
167,39316
167,36379
167,39313
167,11203
167,50111
167,23424
167,17189
167,8036
167,4973
167,38495
167,23430
167,28096
167,5849
167,15711
167,24193
167,50119
167,17197
167,28882
167,40155
167,33372
167,45086
167,47607
167,34946
167,38506
167,45091
167,32111
167,49803
167,25507
167,21113
167,30545
167,25010
167,35268
167,27318
167,36870
167,1180
167,6538
167,4999
167,5797
167,17983
167,42617
167,46780
167,25817
167,17215
167,22057
167,23452
167,23455
167,11937
167,22664
167,28130
167,9312
167,31018
167,19076
167,40188
167,14197
167,39359
167,2711
167,1196
167,14199
167,43444
167,17223
167,21137
167,40196
167,35291
167,29736
167,29741
167,12702
167,19590
167,8874
167,22542
167,12708
167,22685
167,14216
167,33751
167,11188
167,45138
167,13464
167,25066
167,45140
167,11472
167,15769
167,1217
167,3518
167,14226
167,21945
167,19611
167,39394
167,46601
167,22704
167,443
167,41842
167,31270
167,42675
167,38556
167,33767
167,50195
167,19482
167,16527
167,19622
167,46840
167,17262
167,22721
167,2109
167,8065
167,23509
167,25340
167,19631
167,25080
167,45182
167,31391
167,41459
167,2000
167,30676
167,33791
167,3548
167,15059
167,48551
167,50301
167,469
167,32303
167,21218
167,7340
167,2882
167,12756
167,35310
167,31004
167,14274
167,11242
167,15827
167,21984
167,31411
167,21989
167,28986
167,24294
167,4310
167,48572
167,13516
167,16059
167,14287
167,26671
167,15080
167,26673
167,18046
167,37795
167,18948
167,46885
167,22768
167,49409
167,39459
167,8950
167,10766
167,46703
167,24309
167,8146
167,33828
167,20446
167,36368
167,9251
167,42133
167,38644
167,3580
167,1281
167,45238
167,17319
167,32587
167,50251
167,12991
167,8974
167,8163
167,24330
167,12803
167,2827
167,29025
167,42694
167,25936
167,4343
167,39486
167,27831
167,26260
167,45258
167,2062
167,26708
167,9113
167,8989
167,41088
167,18906
167,16610
167,6692
167,36197
167,39501
167,31464
167,540
167,31465
167,12077
167,27467
167,47770
167,20483
167,27344
167,31471
167,46117
167,29880
167,10575
167,5935
167,37325
167,7431
167,26465
167,49473
167,36216
167,24371
167,25176
167,10583
167,46855
167,47782
167,21821
167,17364
167,22850
167,6103
167,8206
167,31936
167,26735
167,45292
167,44431
167,33098
167,46172
167,20124
167,44729
167,14369
167,28122
167,4670
167,49493
167,27503
167,29906
167,28303
167,11348
167,34673
167,49807
167,33911
167,31509
167,48259
167,35466
167,34965
167,22074
167,1757
167,27024
167,8233
167,20662
167,41994
167,5974
167,49139
167,30735
167,7476
167,3666
167,41217
167,15945
167,12139
167,7596
167,17408
167,42006
167,1360
167,46180
167,23657
167,9856
167,6740
167,33933
167,33358
167,35489
167,33870
167,9858
167,7492
167,1367
167,4427
167,2912
167,31116
167,37103
167,37919
167,2145
167,38767
167,30763
167,34727
167,9092
167,42030
167,47019
167,33267
167,39569
167,30767
167,17437
167,15959
167,6006
167,5240
167,23680
167,22222
167,37119
167,9883
167,759
167,34736
167,13654
167,36388
167,37130
167,28361
167,6022
167,42049
167,25275
167,41001
167,36291
167,12928
167,33398
167,28470
167,35699
167,31583
167,40836
167,11649
167,6795
167,3046
167,25289
167,47890
167,17550
167,33184
167,1415
167,50413
167,22630
167,48743
167,33191
167,38711
167,1419
167,41287
167,48629
167,10230
167,48239
167,28391
167,22154
167,16031
167,34776
167,2193
167,13702
167,17487
167,46267
167,13704
167,35692
167,39709
167,26836
167,2976
167,679
167,50433
167,30831
167,45625
167,50436
167,37992
167,4508
167,29190
167,43020
167,23736
167,36449
167,14307
167,1450
167,7570
167,4518
167,43308
167,41746
167,22172
167,9163
167,38847
167,6075
167,18284
167,30035
167,30036
167,44579
167,37203
167,2216
167,2708
167,40498
167,40210
167,34030
167,29215
167,36353
167,21438
167,28436
167,21440
167,42123
167,34824
167,26876
167,19879
167,47912
167,2786
167,2230
167,26879
167,50468
167,25350
167,44094
167,48601
167,26136
167,13638
167,2235
167,43785
167,50479
167,30057
167,23002
167,11518
167,19898
167,31659
167,9194
167,33955
167,37800
167,14536
167,22208
167,14538
167,28463
167,33283
167,46332
167,28455
167,7610
167,47982
167,41365
167,42157
167,10770
167,11510
167,32501
167,31673
167,18325
167,46342
167,21473
167,14549
167,43804
167,36395
167,38903
167,21479
167,27927
167,17560
167,34869
167,28741
167,26543
167,37385
167,45406
167,25390
167,3043
167,49685
167,50513
167,40567
168,32793
168,2405
168,13316
168,12172
169,11280
169,45573
169,15709
169,24781
169,41846
169,26552
169,27199
170,10770
170,7730
170,20476
170,35603
170,45230
171,23946
171,29074
171,48778
171,49258
171,19546
171,28174
24623,42710
24623,24896
24623,25330
24623,43604
24623,45199
24623,1600
24623,40167
24623,3376
24623,44030
24623,17062
24623,20866
24623,41373
24623,23489
173,18276
173,21580
174,38344
174,12439
174,3615
174,17792
174,1300
174,39755
174,11303
174,28879
174,4640
174,7023
174,22956
174,11803
174,32806
174,20154
175,37161
175,38585
175,2556
175,41851
176,22061
176,30912
176,28494
176,11346
176,45089
176,17207
176,16304
176,31132
176,47552
176,43849
176,13625
176,22429
176,24413
176,30744
176,1762
176,19184
176,27934
176,40402
176,16861
176,49956
176,27150
176,15088
176,21143
176,22898
176,44915
176,22486
176,48905
176,5033
176,47651
176,15979
176,44923
176,18213
176,15789
176,5650
176,31763
176,30178
176,6970
176,8690
176,2545
176,30602
176,12928
176,22517
176,16171
176,24859
176,31980
176,18511
176,34756
176,40880
176,1417
176,19590
176,29169
176,2003
176,21387
176,42892
176,34370
176,4881
176,2193
176,16197
176,47914
176,24893
176,23923
176,19842
176,5097
176,33634
176,11650
176,21416
176,48989
176,7776
176,3761
176,1865
176,5113
176,6087
176,38654
176,29017
176,35810
176,6269
176,7793
176,30870
176,39339
176,4931
176,50282
176,20658
176,2877
176,28058
176,43566
176,6489
176,28061
176,37439
176,18508
176,49030
176,14447
176,24967
176,45912
176,37641
176,31995
176,6501
176,2856
176,28716
176,49680
176,41178
176,9187
176,42974
176,39109
176,21490
176,19723
177,33896
177,19682
177,1208
177,23638
177,20951
177,5683
177,42956
177,21497
177,8084
177,4673
177,30170
177,34780
177,22025
177,5056
177,4730
177,15531
177,18269
177,25106
177,50112
177,47488
177,34515
177,43893
177,38616
177,40475
177,34586
177,10687
177,5922
177,34597
177,7005
177,9427
177,6174
177,27992
177,20815
177,48090
177,3591
177,44605
177,28508
177,47656
177,45383
177,9987
177,50187
177,18462
177,36994
177,1616
177,50236
177,35976
177,23747
177,6279
177,39353
177,5619
177,17542
177,48977
177,29832
177,20244
177,27329
177,44371
177,16579
177,18720
177,32951
177,45016
177,32845
177,38864
177,20764
177,6294
177,12074
177,45312
177,49801
177,40837
177,21672
178,9163
178,43603
178,8175
178,22267
178,13125
178,39365
178,41974
178,22945
178,43060
179,42258
179,26055
179,34068
179,43811
179,8949
179,28340
179,26169
179,15912
179,7203
179,25563
179,10776
179,17693
179,26517
179,48995
179,32670
179,37557
180,6404
180,34449
180,6206
180,40275
180,37330
181,21689
181,2938
181,1761
181,13014
181,44811
181,18968
181,36880
181,11484
181,7496
181,22956
181,37415
182,10609
183,12899
183,24587
183,25631
183,7294
183,707
183,40407
183,48223
183,42493
183,10722
183,37009
183,2919
183,11779
183,26981
183,28639
183,8411
183,39688
183,13844
183,42079
183,38834
183,26108
183,15491
183,248
183,33340
183,16749
183,32979
183,11308
183,37997
183,48985
183,32167
183,14455
183,31471
183,39040
183,36503
183,6934
183,26962
183,40489
183,2759
183,9764
183,12519
183,46775
183,41904
183,22008
183,8656
183,19636
183,25658
183,27646
183,42071
183,34322
183,43727
183,42280
183,20985
183,48004
184,14543
184,7638
184,9987
184,8507
184,40501
184,11838
184,44088
184,34515
184,25553
184,15659
184,21272
184,47577
184,38776
184,780
185,41592
30,47791
30,14211
30,20071
30,16106
30,4496
30,37564
30,2459
30,49125
30,3738
30,19716
30,44245
30,39708
30,13195
30,16383
30,38932
30,49560
30,25507
30,27419
30,31291
30,48457
30,18132
30,2397
30,32821
30,40315
30,37706
30,11551
30,47259
30,29195
30,32018
30,38143
30,19964
30,37137
30,12778
30,22058
30,37424
30,30101
30,3853
30,25076
30,26959
30,29438
30,36172
30,40925
30,47197
30,46796
30,26222
30,4000
30,6186
30,48651
187,29236
187,14681
188,34970
188,41530
188,30855
188,10763
188,16992
188,37993
188,39416
188,22816
189,36384
189,27021
189,10496
189,580
189,16796
189,48644
189,23490
189,23253
189,40355
189,44302
189,8040
189,725
189,43258
189,46527
189,10406
189,13357
189,44007
189,37439
189,16926
189,23123
189,27446
33072,27546
33072,12096
33072,5940
33072,352
33072,5597
33072,9948
33072,45117
191,16152
191,3871
192,19505
192,30238
192,38600
192,48561
192,44778
192,7589
192,44816
193,22605
193,321
193,3620
193,29158
193,44428
193,23067
193,29770
194,14458
195,50420
195,3511
195,29552
195,47936
195,46081
195,6524
195,4727
195,22804
195,34780
195,39080
195,10840
195,38131
195,49982
195,33815
195,10562
195,3969
195,28326
195,43030
195,48825
195,11266
195,38200
195,14995
195,18714
195,35839
195,30039
195,40131
195,32444
195,48652
195,27150
195,33098
195,8971
33074,37399
33074,15076
33074,2099
1255,13638
1255,18534
1255,35046
1255,7745
1255,34918
1255,5546
1255,37666
1255,31164
1255,24389
1255,5322
1255,11309
1255,1418
1255,16695
1255,23866
1255,29906
1255,29330
1255,43804
1255,21987
1255,25705
1255,8695
1255,44345
1255,3745
1255,30113
1255,25106
1255,41884
1255,7724
1255,37178
1255,4557
1255,16126
1255,34597
1255,9427
1255,39337
1255,11155
1255,35191
1255,38891
1255,20201
1255,39652
1255,903
1255,47075
1255,42983
1255,7575
1255,50236
1255,15912
1255,2993
1255,17542
1255,18345
1255,40903
1255,19682
1255,40813
1255,42687
1255,4326
1255,48887
1255,46123
1255,32725
1255,42473
1255,23120
1255,4049
1255,2611
1255,6512
1255,46179
1255,23077
1255,3998
1255,12391
1255,18525
1255,50163
1255,15286
1255,13353
1255,32141
1255,10687
1255,8874
199,50022
199,32842
199,32595
199,24415
199,6869
200,5230
200,5080
200,38756
200,41047
200,27750
200,36682
200,27361
200,19655
200,11539
200,13234
200,13651
200,9150
200,12517
200,2012
200,9106
200,36055
200,19302
200,27868
200,13804
200,42573
200,43542
200,6073
200,4767
200,46483
200,46296
200,37213
200,10009
200,30481
200,15467
200,23453
201,5086
201,13486
201,8244
201,27070
201,11162
201,43699
202,37970
202,14131
202,36565
202,16851
202,4010
202,2046
202,3649
202,44860
202,40524
202,17715
202,7178
202,5553
202,28703
202,41156
202,12124
202,45370
202,5376
202,13988
202,26003
202,24926
202,17511
202,38114
202,9106
202,9681
202,40703
202,36384
202,32164
202,21020
202,32935
202,40297
202,36769
202,36851
202,37360
202,24170
202,13672
202,7195
202,17137
202,27852
202,47080
202,48475
202,5848
202,24416
202,47774
202,41230
202,513
202,29990
202,18517
202,9078
202,49760
202,18105
202,15505
202,32949
202,26624
202,39109
202,18852
202,30451
202,8642
203,3461
203,44890
203,45079
203,3821
203,11735
203,38500
203,43838
203,32711
203,32906
203,33340
203,29101
203,28704
203,10816
203,50146
203,11553
203,22662
203,20162
203,42411
203,27141
203,44682
203,2707
203,23247
203,6934
203,26407
203,19772
203,9867
203,37377
203,48495
203,11388
203,37324
203,31755
203,37281
203,43393
203,19212
203,1389
203,37522
203,20570
203,36105
203,33384
203,31746
203,19010
203,23307
203,34349
203,21989
203,35126
203,41082
203,4863
203,271
203,12563
203,24474
203,468
203,3154
203,33200
203,42079
203,3161
203,27599
203,17862
203,31813
203,20808
203,1074
203,21796
203,45831
203,10324
203,12519
203,44159
203,35580
203,16222
203,31429
203,5330
203,1857
203,12605
203,1863
203,30254
203,20158
203,1868
203,2405
203,30046
203,38022
203,41099
203,32243
203,12993
203,44781
203,45643
203,19671
203,10722
203,34041
203,46092
203,12812
203,21457
203,10813
203,29034
203,12452
203,49874
203,28645
203,7221
203,36579
203,35879
203,37632
203,50285
203,13949
203,9797
203,31471
203,10575
203,21811
203,47778
203,8025
203,27887
203,48426
203,45036
203,21093
203,34464
204,6334
204,39275
205,7122
205,49922
205,46807
205,37369
205,3514
205,39971
205,14433
205,18121
205,19414
205,29506
205,42912
205,49455
205,25156
205,28470
205,32995
205,43085
205,14666
205,46022
205,998
205,8815
205,14674
205,24636
206,1306
206,43103
206,39731
206,32500
206,32406
206,19454
206,30665
206,15018
206,45078
206,39236
206,23597
206,25957
206,14992
206,47821
206,15783
206,44169
206,49527
206,945
206,41246
206,47855
206,46188
206,38909
206,19484
206,19296
49644,46417
49644,5796
49644,41633
49644,19946
49644,2239
49644,6768
49644,6150
49644,1305
49644,10665
49644,46112
49644,42357
49644,16754
49644,6704
49644,8253
49644,2947
49644,16361
49644,564
49644,49868
49644,45599
49644,9759
49644,26645
207,49278
207,13455
207,3531
207,23214
208,23450
209,31164
209,26753
209,23572
209,11727
209,32245
209,3264
209,1773
209,38865
209,13680
209,21783
209,38982
209,29330
209,7745
209,25106
209,275
209,26560
209,32750
209,28237
209,39503
209,9427
209,41263
209,30287
209,14061
209,46281
209,6698
209,357
209,40596
209,20201
209,27916
209,19191
209,29875
209,48282
209,18462
209,18525
209,42983
209,24668
209,23747
209,9440
209,19808
209,3138
209,28895
209,36063
209,43289
209,43804
209,42687
209,4326
209,46123
209,33601
209,47577
209,5066
209,4049
209,19678
209,903
209,49425
209,27749
209,47770
209,27938
209,34515
209,3624
209,47282
209,50163
209,45095
209,26414
209,49801
209,1158
209,12797
209,8874
210,35848
210,25481
210,35082
210,39015
210,45280
211,4971
211,3463
211,41976
211,4976
211,44256
211,33902
211,43184
211,18880
211,23516
211,41003
211,12494
211,21498
211,29136
211,9628
211,11346
211,190
211,43013
211,18949
211,28972
211,5963
211,38077
211,49076
211,46152
211,22439
211,16836
211,17977
211,46380
211,25012
211,46775
211,32717
211,31717
211,8446
211,11494
211,24409
211,14481
211,600
211,11939
211,33547
211,33549
211,28126
211,48882
211,11757
211,34703
211,16675
211,24739
211,34402
211,20168
211,4881
211,4423
211,29532
211,37239
211,2498
211,41561
211,7807
211,19017
211,44070
211,35562
211,15750
211,27539
211,14906
211,11177
211,24635
211,44484
211,34117
211,39162
211,27934
211,30107
211,19201
211,2515
211,26231
211,3875
211,1015
211,27160
211,7510
211,32670
211,17066
211,48290
211,40017
211,5158
211,47028
211,48921
211,43695
211,8484
211,5464
211,34446
211,48913
211,1030
211,32976
211,31742
211,31746
211,6397
211,2938
211,2747
211,23102
211,25744
211,38792
211,34948
211,37946
211,34950
211,16414
211,43485
211,28852
211,34151
211,8497
211,42063
211,3143
211,3718
211,24927
211,22523
211,21967
211,33603
211,10551
211,23317
211,41863
211,37036
211,24687
211,1514
211,17652
211,9764
211,5073
211,20194
211,19825
211,39431
211,662
211,18517
211,9435
211,39019
211,41292
211,43314
211,43315
211,21583
211,43920
211,30010
211,25128
211,8185
211,8931
211,2011
211,41296
211,49397
211,20806
211,11831
211,45823
211,7591
211,37381
211,38411
211,12771
211,46200
211,18863
211,2995
211,15637
211,49405
211,33946
211,18083
211,25317
211,42520
211,49197
211,5886
211,1457
211,29024
211,48150
211,18366
211,36769
211,43539
211,40208
211,4144
211,38423
211,32787
211,38637
211,40007
211,30243
211,42118
211,30852
211,36401
211,696
211,10914
211,2609
211,46901
211,14308
211,11473
211,13542
211,48794
211,50349
211,46505
211,45012
211,45869
211,38223
211,10655
211,35011
211,28557
211,16771
211,45783
211,46917
211,36565
211,22796
211,6269
211,50259
211,48742
211,39682
211,46515
211,341
211,9973
211,29854
211,4503
211,15479
211,18810
211,41927
211,44576
211,4553
211,10754
211,35945
211,36827
211,16073
211,725
211,34900
211,43789
211,31664
211,12282
211,38253
211,46725
211,41544
211,32899
211,30291
211,31877
211,50493
211,13196
211,42483
211,34120
211,46944
211,24145
211,21105
211,21810
211,47501
211,29254
211,29686
211,32684
211,10582
211,25710
211,14506
211,32288
211,48644
211,18518
211,24178
211,17169
211,7787
211,21177
211,24580
211,11300
211,15505
211,22422
211,44180
211,3045
211,44960
212,32261
212,27161
212,40547
213,47291
213,14912
213,20632
213,43707
213,22537
213,30664
213,23309
213,19369
213,11951
213,36592
